customer_id,signup_date,churned_at,plan,country,monthly_revenue,status,acquisition_channel
CUST-00875,2024-11-26 00:00:00+00:00,,Basic,AU,31.41,active,partner
CUST-00876,2025-04-08 00:00:00+00:00,,Pro,AU,70.15,active,organic
CUST-00877,2025-03-15 00:00:00+00:00,,Basic,IN,34.52,active,partner
CUST-00878,2024-10-24 00:00:00+00:00,,Basic,IN,37.46,active,paid_search
CUST-00879,2025-03-09 00:00:00+00:00,,Basic,GB,31.18,active,partner
CUST-00880,2025-01-12 00:00:00+00:00,2026-04-01 00:00:00+00:00,Basic,DE,14.18,churned,partner
CUST-00881,2026-01-22 00:00:00+00:00,2026-04-05 00:00:00+00:00,Basic,US,21.27,churned,organic
CUST-00882,2024-08-12 00:00:00+00:00,,Enterprise,CA,203.52,active,organic
CUST-00883,2025-05-17 00:00:00+00:00,,Pro,GB,79.17,active,referral
CUST-00884,2025-12-05 00:00:00+00:00,,Pro,GB,57.45,active,paid_search
CUST-00885,2024-09-07 00:00:00+00:00,,Enterprise,US,208.94,active,paid_search
CUST-00886,2024-11-01 00:00:00+00:00,,Basic,CA,30.09,active,paid_search
CUST-00887,2026-02-14 00:00:00+00:00,,Basic,IN,22.45,active,sales
CUST-00888,2025-11-09 00:00:00+00:00,,Enterprise,CA,206.96,active,organic
CUST-00889,2026-03-12 00:00:00+00:00,,Basic,GB,23.58,active,paid_search
CUST-00890,2025-09-17 00:00:00+00:00,,Pro,CA,73.49,active,sales
CUST-00891,2026-01-13 00:00:00+00:00,,Pro,IN,81.87,active,paid_search
CUST-00892,2024-11-18 00:00:00+00:00,2026-04-20 00:00:00+00:00,Basic,US,43.25,churned,organic
CUST-00893,2025-03-27 00:00:00+00:00,2026-03-24 00:00:00+00:00,Basic,AU,41.99,churned,paid_search
CUST-00894,2024-05-15 00:00:00+00:00,,Basic,AU,31.88,active,referral
CUST-00895,2024-10-21 00:00:00+00:00,,Basic,DE,32.7,active,referral
CUST-00896,2025-01-25 00:00:00+00:00,2026-04-19 00:00:00+00:00,Basic,US,35.33,churned,referral
CUST-00897,2025-04-05 00:00:00+00:00,2026-04-11 00:00:00+00:00,Basic,CA,18.94,churned,organic
CUST-00898,2026-02-13 00:00:00+00:00,2026-04-04 00:00:00+00:00,Pro,GB,84.15,churned,organic
CUST-00899,2026-02-02 00:00:00+00:00,,Enterprise,CA,193.13,active,sales
CUST-00900,2025-01-21 00:00:00+00:00,,Pro,CA,81.55,active,sales
CUST-00901,2026-03-19 00:00:00+00:00,,Basic,CA,27.18,active,paid_search
CUST-00902,2026-02-21 00:00:00+00:00,,Basic,AU,33.01,active,referral
CUST-00903,2025-10-22 00:00:00+00:00,,Basic,AU,29.94,active,sales
CUST-00904,2024-07-20 00:00:00+00:00,2026-03-24 00:00:00+00:00,Basic,DE,4.42,churned,partner
CUST-00905,2025-05-10 00:00:00+00:00,2026-03-31 00:00:00+00:00,Enterprise,US,200.43,churned,referral
CUST-00906,2024-11-18 00:00:00+00:00,2026-03-23 00:00:00+00:00,Basic,GB,34.14,churned,paid_search
CUST-00907,2025-06-12 00:00:00+00:00,,Basic,AU,32.57,active,paid_search
CUST-00908,2025-11-23 00:00:00+00:00,,Pro,AU,78.18,active,paid_search
CUST-00909,2025-07-09 00:00:00+00:00,2026-03-24 00:00:00+00:00,Basic,DE,42.14,churned,paid_search
CUST-00910,2026-01-18 00:00:00+00:00,,Basic,AU,31.49,active,sales
CUST-00911,2024-10-07 00:00:00+00:00,,Basic,US,32.5,active,referral
CUST-00912,2025-11-16 00:00:00+00:00,2026-03-26 00:00:00+00:00,Pro,GB,87.36,churned,referral
CUST-00913,2025-07-06 00:00:00+00:00,2026-04-07 00:00:00+00:00,Pro,DE,81.9,churned,organic
CUST-00914,2024-05-15 00:00:00+00:00,2026-04-01 00:00:00+00:00,Basic,CA,21.82,churned,sales
CUST-00915,2025-02-07 00:00:00+00:00,,Enterprise,IN,179.49,active,paid_search
CUST-00916,2025-05-10 00:00:00+00:00,,Enterprise,IN,195.18,active,sales
CUST-00917,2025-03-13 00:00:00+00:00,,Pro,GB,85.09,active,paid_search
CUST-00918,2024-09-27 00:00:00+00:00,,Basic,IN,26.18,active,paid_search
CUST-00919,2025-09-28 00:00:00+00:00,,Basic,DE,35.41,active,paid_search
CUST-00920,2025-01-07 00:00:00+00:00,,Enterprise,DE,200.19,active,referral
CUST-00921,2024-07-28 00:00:00+00:00,,Basic,AU,39.3,active,organic
CUST-00922,2025-02-21 00:00:00+00:00,2026-03-30 00:00:00+00:00,Pro,CA,76.64,churned,partner
CUST-00923,2025-05-18 00:00:00+00:00,,Pro,US,82.74,active,partner
CUST-00924,2025-12-12 00:00:00+00:00,,Basic,IN,33.05,active,referral
CUST-00925,2025-10-02 00:00:00+00:00,,Pro,IN,91.01,active,organic
CUST-00926,2024-06-08 00:00:00+00:00,,Enterprise,IN,185.35,active,paid_search
CUST-00927,2025-03-14 00:00:00+00:00,2026-03-28 00:00:00+00:00,Pro,AU,75.33,churned,organic
CUST-00928,2025-08-27 00:00:00+00:00,,Basic,US,35.79,active,organic
CUST-00929,2025-06-07 00:00:00+00:00,2026-03-28 00:00:00+00:00,Enterprise,US,211.37,churned,referral
CUST-00930,2025-02-17 00:00:00+00:00,,Pro,CA,80.92,active,referral
CUST-00931,2025-03-17 00:00:00+00:00,,Pro,CA,76.66,active,paid_search
CUST-00932,2024-11-25 00:00:00+00:00,,Pro,IN,85.06,active,referral
CUST-00933,2025-09-26 00:00:00+00:00,2026-04-06 00:00:00+00:00,Pro,IN,85.95,churned,paid_search
CUST-00934,2024-12-30 00:00:00+00:00,2026-04-02 00:00:00+00:00,Basic,DE,26.12,churned,referral
CUST-00935,2025-05-21 00:00:00+00:00,,Basic,DE,31.64,active,organic
CUST-00936,2024-06-11 00:00:00+00:00,,Basic,CA,38.44,active,organic
CUST-00937,2025-12-04 00:00:00+00:00,,Pro,GB,94.12,active,partner
CUST-00938,2025-12-10 00:00:00+00:00,,Pro,US,84.94,active,organic
CUST-00939,2025-05-08 00:00:00+00:00,,Pro,GB,79.35,active,referral
CUST-00940,2025-04-06 00:00:00+00:00,,Basic,DE,28.57,active,sales
CUST-00941,2024-12-01 00:00:00+00:00,,Pro,DE,83.46,active,sales
CUST-00942,2025-06-17 00:00:00+00:00,,Enterprise,DE,198.07,active,partner
CUST-00943,2024-06-30 00:00:00+00:00,,Basic,CA,30.52,active,partner
CUST-00944,2025-04-29 00:00:00+00:00,2026-03-24 00:00:00+00:00,Pro,AU,70.54,churned,partner
CUST-00945,2025-12-23 00:00:00+00:00,,Pro,IN,89.38,active,referral
CUST-00946,2025-12-30 00:00:00+00:00,,Pro,GB,69.88,active,partner
CUST-00947,2024-05-20 00:00:00+00:00,2026-04-09 00:00:00+00:00,Basic,AU,25.54,churned,partner
CUST-00948,2025-12-20 00:00:00+00:00,,Pro,GB,79.78,active,partner
CUST-00949,2024-06-06 00:00:00+00:00,,Enterprise,GB,214.93,active,organic
CUST-00950,2025-09-12 00:00:00+00:00,,Pro,IN,75.62,active,partner
CUST-00951,2026-01-17 00:00:00+00:00,,Enterprise,IN,193.67,active,referral
CUST-00952,2025-08-24 00:00:00+00:00,,Enterprise,AU,194.59,active,partner
CUST-00953,2025-01-22 00:00:00+00:00,,Basic,CA,42.27,active,sales
CUST-00954,2025-05-31 00:00:00+00:00,,Pro,AU,56.5,active,sales
CUST-00955,2024-09-26 00:00:00+00:00,,Basic,IN,20.98,active,partner
CUST-00956,2025-01-25 00:00:00+00:00,,Enterprise,US,220.85,active,sales
CUST-00957,2025-06-19 00:00:00+00:00,2026-04-10 00:00:00+00:00,Basic,US,33.73,churned,paid_search
CUST-00958,2025-01-09 00:00:00+00:00,,Basic,GB,20.15,active,sales
CUST-00959,2024-05-21 00:00:00+00:00,2026-04-09 00:00:00+00:00,Enterprise,DE,198.66,churned,organic
CUST-00960,2025-06-11 00:00:00+00:00,,Basic,CA,29.54,active,partner
CUST-00961,2025-12-07 00:00:00+00:00,,Pro,CA,85.77,active,organic
CUST-00962,2025-06-13 00:00:00+00:00,,Basic,US,43.72,active,partner
CUST-00963,2024-08-20 00:00:00+00:00,,Enterprise,AU,202.11,active,organic
CUST-00964,2025-10-23 00:00:00+00:00,,Enterprise,IN,194.68,active,referral
CUST-00965,2024-06-06 00:00:00+00:00,2026-04-01 00:00:00+00:00,Basic,IN,35.3,churned,paid_search
CUST-00966,2025-02-10 00:00:00+00:00,,Pro,DE,73.41,active,sales
CUST-00967,2025-01-31 00:00:00+00:00,2026-04-18 00:00:00+00:00,Basic,US,20.73,churned,sales
CUST-00968,2025-08-16 00:00:00+00:00,,Pro,GB,64.92,active,partner
CUST-00969,2024-06-25 00:00:00+00:00,,Pro,DE,66.48,active,partner
CUST-00970,2026-02-26 00:00:00+00:00,2026-03-25 00:00:00+00:00,Pro,IN,71.83,churned,referral
CUST-00971,2025-08-28 00:00:00+00:00,2026-04-05 00:00:00+00:00,Basic,DE,19.58,churned,paid_search
CUST-00972,2025-06-07 00:00:00+00:00,2026-04-06 00:00:00+00:00,Basic,GB,31.51,churned,referral
CUST-00973,2025-04-27 00:00:00+00:00,,Pro,AU,69.4,active,organic
CUST-00974,2025-04-29 00:00:00+00:00,,Pro,IN,53.85,active,referral
CUST-00975,2025-12-10 00:00:00+00:00,,Basic,US,20.65,active,organic
CUST-00976,2025-10-18 00:00:00+00:00,,Basic,DE,25.23,active,referral
CUST-00977,2026-01-16 00:00:00+00:00,,Basic,IN,24.16,active,referral
CUST-00978,2025-02-21 00:00:00+00:00,,Enterprise,AU,211.16,active,organic
CUST-00979,2025-07-23 00:00:00+00:00,2026-04-13 00:00:00+00:00,Basic,US,24.09,churned,referral
CUST-00980,2025-02-25 00:00:00+00:00,,Basic,DE,36.05,active,partner
CUST-00981,2025-02-09 00:00:00+00:00,2026-03-25 00:00:00+00:00,Enterprise,CA,198.85,churned,organic
CUST-00982,2024-11-23 00:00:00+00:00,,Basic,US,28.66,active,partner
CUST-00983,2025-03-10 00:00:00+00:00,,Pro,IN,72.32,active,sales
CUST-00984,2024-12-30 00:00:00+00:00,2026-04-07 00:00:00+00:00,Basic,CA,28.53,churned,paid_search
CUST-00985,2025-02-10 00:00:00+00:00,,Enterprise,DE,192.88,active,sales
CUST-00986,2024-12-27 00:00:00+00:00,2026-03-30 00:00:00+00:00,Pro,IN,80.36,churned,sales
CUST-00987,2025-01-21 00:00:00+00:00,,Enterprise,IN,197.11,active,partner
CUST-00988,2025-08-16 00:00:00+00:00,2026-04-06 00:00:00+00:00,Basic,AU,21.44,churned,referral
CUST-00989,2025-10-04 00:00:00+00:00,,Pro,CA,86.94,active,organic
CUST-00990,2024-09-25 00:00:00+00:00,2026-03-28 00:00:00+00:00,Pro,GB,82.41,churned,paid_search
CUST-00991,2025-07-29 00:00:00+00:00,,Basic,GB,25.42,active,partner
CUST-00992,2025-03-09 00:00:00+00:00,,Basic,AU,30.16,active,sales
CUST-00993,2025-11-07 00:00:00+00:00,,Basic,IN,28.33,active,organic
CUST-00994,2025-05-29 00:00:00+00:00,2026-04-15 00:00:00+00:00,Enterprise,IN,192.06,churned,referral
CUST-00995,2025-03-22 00:00:00+00:00,2026-04-16 00:00:00+00:00,Pro,AU,79.56,churned,referral
CUST-00996,2025-01-15 00:00:00+00:00,,Pro,IN,74.03,active,referral
CUST-00997,2025-03-24 00:00:00+00:00,,Pro,AU,71.44,active,organic
CUST-00998,2025-07-17 00:00:00+00:00,2026-03-31 00:00:00+00:00,Pro,GB,66.02,churned,organic
CUST-00999,2024-05-28 00:00:00+00:00,2026-03-25 00:00:00+00:00,Basic,CA,26.13,churned,partner
CUST-01000,2025-04-03 00:00:00+00:00,,Basic,US,33.54,active,sales
CUST-01001,2024-09-11 00:00:00+00:00,2026-03-23 00:00:00+00:00,Pro,CA,73.44,churned,sales
CUST-01002,2024-10-30 00:00:00+00:00,,Basic,IN,49.17,active,partner
CUST-01003,2025-03-02 00:00:00+00:00,,Enterprise,US,206.09,active,sales
CUST-01004,2024-07-19 00:00:00+00:00,,Pro,AU,89.43,active,partner
CUST-01005,2025-12-24 00:00:00+00:00,2026-04-17 00:00:00+00:00,Basic,DE,35.36,churned,organic
CUST-01006,2024-06-25 00:00:00+00:00,,Pro,CA,93.82,active,paid_search
CUST-01007,2024-08-13 00:00:00+00:00,,Basic,US,22.7,active,referral
CUST-01008,2025-04-09 00:00:00+00:00,,Enterprise,US,178.51,active,referral
CUST-01009,2024-11-01 00:00:00+00:00,2026-04-20 00:00:00+00:00,Enterprise,DE,195.43,churned,sales
CUST-01010,2025-03-29 00:00:00+00:00,,Enterprise,CA,203.47,active,referral
CUST-01011,2025-09-18 00:00:00+00:00,,Basic,GB,30.21,active,paid_search
CUST-01012,2024-09-17 00:00:00+00:00,2026-03-26 00:00:00+00:00,Basic,AU,31.2,churned,partner
CUST-01013,2025-10-04 00:00:00+00:00,2026-04-08 00:00:00+00:00,Basic,CA,39.57,churned,referral
CUST-01014,2025-08-18 00:00:00+00:00,,Basic,CA,32.06,active,partner
CUST-01015,2025-03-29 00:00:00+00:00,,Basic,DE,35.39,active,partner
CUST-01016,2024-08-22 00:00:00+00:00,2026-03-23 00:00:00+00:00,Basic,AU,21.48,churned,sales
CUST-01017,2025-07-01 00:00:00+00:00,,Enterprise,DE,190.24,active,referral
CUST-01018,2025-04-16 00:00:00+00:00,2026-04-05 00:00:00+00:00,Basic,AU,41.91,churned,referral
CUST-01019,2026-02-22 00:00:00+00:00,,Basic,DE,29.81,active,partner
CUST-01020,2026-01-02 00:00:00+00:00,2026-04-19 00:00:00+00:00,Pro,DE,74.01,churned,organic
CUST-01021,2026-02-12 00:00:00+00:00,2026-03-26 00:00:00+00:00,Pro,GB,74.03,churned,partner
CUST-01022,2026-02-01 00:00:00+00:00,2026-04-04 00:00:00+00:00,Pro,DE,73.81,churned,sales
CUST-01023,2024-07-31 00:00:00+00:00,2026-04-10 00:00:00+00:00,Pro,AU,73.33,churned,referral
CUST-01024,2024-08-19 00:00:00+00:00,2026-03-29 00:00:00+00:00,Enterprise,CA,188.73,churned,referral
CUST-01025,2024-09-01 00:00:00+00:00,,Pro,DE,67.0,active,paid_search
CUST-01026,2026-02-12 00:00:00+00:00,2026-03-23 00:00:00+00:00,Pro,US,77.44,churned,sales
CUST-01027,2026-01-28 00:00:00+00:00,2026-04-08 00:00:00+00:00,Pro,DE,74.26,churned,organic
CUST-01028,2025-09-10 00:00:00+00:00,2026-04-17 00:00:00+00:00,Basic,IN,37.86,churned,sales
CUST-01029,2025-02-25 00:00:00+00:00,2026-04-06 00:00:00+00:00,Basic,US,31.34,churned,partner
CUST-01030,2025-08-04 00:00:00+00:00,,Basic,US,31.12,active,sales
CUST-01031,2025-04-20 00:00:00+00:00,2026-04-14 00:00:00+00:00,Basic,DE,23.06,churned,sales
CUST-01032,2025-11-23 00:00:00+00:00,2026-04-03 00:00:00+00:00,Pro,CA,78.03,churned,referral
CUST-01033,2024-11-03 00:00:00+00:00,,Basic,DE,31.89,active,sales
CUST-01034,2025-08-18 00:00:00+00:00,,Basic,GB,34.73,active,referral
CUST-01035,2026-02-05 00:00:00+00:00,2026-04-19 00:00:00+00:00,Basic,US,28.25,churned,sales
CUST-01036,2024-10-26 00:00:00+00:00,2026-03-31 00:00:00+00:00,Pro,AU,87.63,churned,paid_search
CUST-01037,2024-07-08 00:00:00+00:00,,Basic,US,29.06,active,paid_search
CUST-01038,2026-03-12 00:00:00+00:00,,Pro,CA,85.34,active,partner
CUST-01039,2025-05-25 00:00:00+00:00,2026-04-10 00:00:00+00:00,Enterprise,AU,195.08,churned,sales
CUST-01040,2024-08-29 00:00:00+00:00,2026-03-27 00:00:00+00:00,Basic,CA,14.5,churned,referral
CUST-01041,2024-11-20 00:00:00+00:00,2026-04-10 00:00:00+00:00,Pro,IN,81.15,churned,partner
CUST-01042,2024-08-08 00:00:00+00:00,,Basic,US,34.8,active,partner
CUST-01043,2025-06-09 00:00:00+00:00,,Basic,IN,33.6,active,referral
CUST-01044,2025-07-09 00:00:00+00:00,,Pro,AU,82.38,active,sales
CUST-01045,2024-11-18 00:00:00+00:00,,Enterprise,IN,196.21,active,sales
CUST-01046,2025-12-07 00:00:00+00:00,,Basic,CA,22.55,active,paid_search
CUST-01047,2025-10-08 00:00:00+00:00,2026-03-25 00:00:00+00:00,Pro,US,83.41,churned,partner
CUST-01048,2025-02-01 00:00:00+00:00,,Basic,US,32.41,active,organic
CUST-01049,2024-12-16 00:00:00+00:00,,Pro,IN,74.51,active,referral
CUST-01050,2025-12-30 00:00:00+00:00,,Pro,AU,87.88,active,partner
CUST-01051,2025-04-06 00:00:00+00:00,2026-04-19 00:00:00+00:00,Pro,DE,71.94,churned,sales
CUST-01052,2025-07-14 00:00:00+00:00,2026-04-07 00:00:00+00:00,Pro,GB,74.33,churned,partner
CUST-01053,2025-04-10 00:00:00+00:00,,Basic,DE,42.09,active,referral
CUST-01054,2024-05-30 00:00:00+00:00,2026-03-23 00:00:00+00:00,Pro,DE,85.95,churned,paid_search
CUST-01055,2026-01-29 00:00:00+00:00,2026-04-10 00:00:00+00:00,Pro,DE,76.14,churned,sales
CUST-01056,2024-05-05 00:00:00+00:00,,Pro,DE,81.3,active,paid_search
CUST-01057,2025-05-16 00:00:00+00:00,2026-04-18 00:00:00+00:00,Basic,US,30.24,churned,organic
CUST-01058,2024-10-06 00:00:00+00:00,,Basic,IN,7.04,active,sales
CUST-01059,2025-06-03 00:00:00+00:00,,Basic,DE,21.75,active,sales
CUST-01060,2025-08-20 00:00:00+00:00,2026-04-12 00:00:00+00:00,Basic,US,28.59,churned,partner
CUST-01061,2024-10-07 00:00:00+00:00,,Basic,GB,26.15,active,partner
CUST-01062,2024-12-03 00:00:00+00:00,2026-04-19 00:00:00+00:00,Basic,US,30.98,churned,paid_search
CUST-01063,2025-12-13 00:00:00+00:00,,Pro,AU,88.04,active,sales
CUST-01064,2024-11-21 00:00:00+00:00,,Basic,US,26.43,active,paid_search
CUST-01065,2024-10-19 00:00:00+00:00,,Pro,US,70.54,active,paid_search
CUST-01066,2025-06-28 00:00:00+00:00,,Pro,DE,81.6,active,partner
CUST-01067,2024-06-22 00:00:00+00:00,,Pro,IN,76.39,active,paid_search
CUST-01068,2025-01-04 00:00:00+00:00,2026-04-18 00:00:00+00:00,Basic,GB,27.75,churned,paid_search
CUST-01069,2025-08-04 00:00:00+00:00,,Basic,IN,26.67,active,referral
CUST-01070,2026-03-15 00:00:00+00:00,2026-03-27 00:00:00+00:00,Pro,IN,96.93,churned,referral
CUST-01071,2024-12-12 00:00:00+00:00,,Enterprise,AU,181.07,active,organic
CUST-01072,2025-10-29 00:00:00+00:00,2026-04-08 00:00:00+00:00,Basic,AU,25.89,churned,referral
CUST-01073,2024-10-16 00:00:00+00:00,2026-03-23 00:00:00+00:00,Pro,IN,78.97,churned,referral
CUST-01074,2025-03-25 00:00:00+00:00,,Pro,AU,72.75,active,organic
CUST-01075,2025-05-04 00:00:00+00:00,2026-03-30 00:00:00+00:00,Pro,AU,86.2,churned,referral
CUST-01076,2025-11-30 00:00:00+00:00,2026-03-23 00:00:00+00:00,Basic,DE,35.51,churned,partner
CUST-01077,2024-11-17 00:00:00+00:00,2026-04-06 00:00:00+00:00,Pro,DE,78.62,churned,sales
CUST-01078,2025-11-28 00:00:00+00:00,,Basic,CA,26.83,active,paid_search
CUST-01079,2025-06-07 00:00:00+00:00,,Enterprise,GB,198.1,active,organic
CUST-01080,2024-08-22 00:00:00+00:00,,Basic,GB,28.16,active,organic
CUST-01081,2024-06-25 00:00:00+00:00,,Basic,DE,28.37,active,organic
CUST-01082,2024-05-09 00:00:00+00:00,,Enterprise,CA,197.5,active,sales
CUST-01083,2024-05-30 00:00:00+00:00,,Basic,AU,31.02,active,referral
CUST-01084,2025-03-04 00:00:00+00:00,2026-03-31 00:00:00+00:00,Basic,US,35.03,churned,partner
CUST-01085,2025-11-04 00:00:00+00:00,,Basic,GB,19.16,active,partner
CUST-01086,2024-08-21 00:00:00+00:00,,Basic,AU,20.59,active,sales
CUST-01087,2024-09-15 00:00:00+00:00,,Basic,IN,15.01,active,partner
CUST-01088,2024-05-08 00:00:00+00:00,2026-04-05 00:00:00+00:00,Basic,CA,35.93,churned,organic
CUST-01089,2024-12-28 00:00:00+00:00,,Pro,AU,81.0,active,paid_search
CUST-01090,2025-12-15 00:00:00+00:00,2026-04-10 00:00:00+00:00,Pro,CA,83.04,churned,organic
CUST-01091,2025-04-09 00:00:00+00:00,2026-04-05 00:00:00+00:00,Basic,US,17.56,churned,referral
CUST-01092,2025-05-17 00:00:00+00:00,,Pro,DE,93.28,active,partner
CUST-01093,2024-08-18 00:00:00+00:00,,Basic,DE,24.13,active,partner
CUST-01094,2025-06-25 00:00:00+00:00,,Enterprise,DE,200.35,active,partner
CUST-01095,2025-08-08 00:00:00+00:00,2026-04-11 00:00:00+00:00,Basic,CA,35.84,churned,sales
CUST-01096,2026-01-26 00:00:00+00:00,,Pro,GB,71.1,active,sales
CUST-01097,2024-08-23 00:00:00+00:00,2026-03-25 00:00:00+00:00,Basic,DE,24.63,churned,paid_search
CUST-01098,2024-10-17 00:00:00+00:00,,Pro,AU,80.43,active,paid_search
CUST-01099,2026-02-22 00:00:00+00:00,,Basic,AU,51.86,active,organic
CUST-01100,2025-05-27 00:00:00+00:00,,Pro,AU,81.41,active,sales
CUST-01101,2025-04-25 00:00:00+00:00,,Basic,GB,41.85,active,partner
CUST-01102,2025-05-03 00:00:00+00:00,2026-03-24 00:00:00+00:00,Enterprise,CA,208.65,churned,sales
CUST-01103,2024-06-26 00:00:00+00:00,2026-04-18 00:00:00+00:00,Pro,US,81.94,churned,referral
CUST-01104,2025-12-09 00:00:00+00:00,2026-04-09 00:00:00+00:00,Pro,GB,71.09,churned,partner
CUST-01105,2025-08-23 00:00:00+00:00,,Pro,DE,87.48,active,organic
CUST-01106,2025-11-18 00:00:00+00:00,,Enterprise,US,187.02,active,organic
CUST-01107,2025-10-05 00:00:00+00:00,,Basic,GB,41.81,active,paid_search
CUST-01108,2024-07-05 00:00:00+00:00,,Basic,DE,30.6,active,partner
CUST-01109,2024-06-11 00:00:00+00:00,2026-03-24 00:00:00+00:00,Basic,DE,7.8,churned,organic
CUST-01110,2026-02-20 00:00:00+00:00,2026-04-07 00:00:00+00:00,Basic,US,26.28,churned,organic
CUST-01111,2025-01-10 00:00:00+00:00,,Pro,IN,84.23,active,paid_search
CUST-01112,2025-10-13 00:00:00+00:00,,Enterprise,IN,197.1,active,referral
CUST-01113,2025-11-10 00:00:00+00:00,,Enterprise,DE,204.72,active,sales
CUST-01114,2025-09-02 00:00:00+00:00,,Pro,IN,72.2,active,partner
CUST-01115,2025-11-08 00:00:00+00:00,,Pro,DE,68.55,active,partner
CUST-01116,2025-04-18 00:00:00+00:00,,Enterprise,AU,198.43,active,sales
CUST-01117,2024-05-05 00:00:00+00:00,,Enterprise,AU,199.25,active,partner
CUST-01118,2025-02-11 00:00:00+00:00,2026-04-14 00:00:00+00:00,Basic,IN,26.21,churned,referral
CUST-01119,2024-11-08 00:00:00+00:00,,Pro,CA,88.82,active,partner
CUST-01120,2025-04-16 00:00:00+00:00,,Pro,US,72.2,active,partner
CUST-01121,2026-03-13 00:00:00+00:00,,Basic,US,31.51,active,partner
CUST-01122,2026-01-23 00:00:00+00:00,,Basic,US,29.54,active,referral
CUST-01123,2025-09-18 00:00:00+00:00,2026-03-30 00:00:00+00:00,Enterprise,IN,186.55,churned,referral
CUST-01124,2025-10-05 00:00:00+00:00,,Enterprise,CA,188.45,active,partner
CUST-01125,2024-08-20 00:00:00+00:00,,Enterprise,IN,199.1,active,paid_search
CUST-01126,2024-08-17 00:00:00+00:00,,Pro,AU,94.85,active,sales
CUST-01127,2024-08-10 00:00:00+00:00,2026-03-30 00:00:00+00:00,Basic,GB,33.63,churned,sales
CUST-01128,2025-01-07 00:00:00+00:00,2026-04-08 00:00:00+00:00,Basic,US,15.19,churned,paid_search
CUST-01129,2025-03-04 00:00:00+00:00,,Pro,GB,54.12,active,organic
CUST-01130,2024-12-30 00:00:00+00:00,,Pro,US,84.86,active,sales
CUST-01131,2025-06-15 00:00:00+00:00,,Pro,GB,78.23,active,organic
CUST-01132,2024-12-15 00:00:00+00:00,,Pro,DE,88.13,active,sales
CUST-01133,2024-09-20 00:00:00+00:00,,Basic,DE,21.95,active,referral
CUST-01134,2024-10-12 00:00:00+00:00,,Pro,IN,81.8,active,sales
CUST-01135,2025-01-23 00:00:00+00:00,2026-04-07 00:00:00+00:00,Basic,AU,35.77,churned,paid_search
CUST-01136,2026-02-10 00:00:00+00:00,2026-03-31 00:00:00+00:00,Basic,DE,25.42,churned,partner
CUST-01137,2024-11-07 00:00:00+00:00,2026-04-20 00:00:00+00:00,Basic,IN,25.59,churned,partner
CUST-01138,2025-07-13 00:00:00+00:00,,Basic,GB,29.2,active,sales
CUST-01139,2024-10-25 00:00:00+00:00,2026-04-07 00:00:00+00:00,Enterprise,US,203.34,churned,organic
CUST-01140,2025-03-15 00:00:00+00:00,,Basic,CA,28.89,active,organic
CUST-01141,2024-07-22 00:00:00+00:00,,Basic,AU,36.79,active,paid_search
CUST-01142,2025-08-01 00:00:00+00:00,,Pro,IN,75.3,active,referral
CUST-01143,2024-06-18 00:00:00+00:00,,Pro,AU,68.37,active,sales
CUST-01144,2024-08-17 00:00:00+00:00,,Basic,AU,44.82,active,paid_search
CUST-01145,2025-08-06 00:00:00+00:00,2026-04-09 00:00:00+00:00,Basic,DE,24.16,churned,organic
CUST-01146,2025-04-24 00:00:00+00:00,,Basic,US,24.45,active,organic
CUST-01147,2025-03-21 00:00:00+00:00,,Pro,CA,78.47,active,sales
CUST-01148,2024-10-08 00:00:00+00:00,,Basic,CA,29.54,active,partner
CUST-01149,2024-12-02 00:00:00+00:00,,Basic,CA,25.91,active,organic
CUST-01150,2024-08-12 00:00:00+00:00,,Basic,CA,28.86,active,organic
CUST-01151,2025-07-10 00:00:00+00:00,,Pro,CA,78.68,active,partner
CUST-01152,2025-04-08 00:00:00+00:00,,Basic,AU,30.4,active,organic
CUST-01153,2025-05-29 00:00:00+00:00,2026-04-19 00:00:00+00:00,Pro,US,60.14,churned,paid_search
CUST-01154,2024-07-03 00:00:00+00:00,,Basic,GB,44.05,active,sales
CUST-01155,2025-08-24 00:00:00+00:00,2026-03-23 00:00:00+00:00,Pro,IN,77.82,churned,partner
CUST-01156,2025-02-10 00:00:00+00:00,,Basic,IN,33.64,active,organic
CUST-01157,2025-12-30 00:00:00+00:00,2026-04-06 00:00:00+00:00,Basic,AU,17.98,churned,referral
CUST-01158,2024-08-13 00:00:00+00:00,2026-04-03 00:00:00+00:00,Basic,AU,25.23,churned,referral
CUST-01159,2025-06-30 00:00:00+00:00,,Pro,DE,73.62,active,paid_search
CUST-01160,2025-07-30 00:00:00+00:00,2026-04-04 00:00:00+00:00,Enterprise,AU,210.76,churned,paid_search
CUST-01161,2025-02-13 00:00:00+00:00,2026-04-11 00:00:00+00:00,Basic,US,24.31,churned,paid_search
CUST-01162,2025-04-12 00:00:00+00:00,2026-04-16 00:00:00+00:00,Basic,IN,35.06,churned,referral
CUST-01163,2024-08-14 00:00:00+00:00,,Enterprise,CA,193.8,active,referral
CUST-01164,2025-03-21 00:00:00+00:00,,Pro,GB,75.38,active,referral
CUST-01165,2025-03-31 00:00:00+00:00,2026-04-09 00:00:00+00:00,Basic,DE,27.04,churned,referral
CUST-01166,2026-01-09 00:00:00+00:00,2026-04-18 00:00:00+00:00,Basic,GB,39.27,churned,partner
CUST-01167,2026-03-07 00:00:00+00:00,,Pro,IN,63.88,active,partner
